"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","smokeTobacco","chewTobacco","drinkAlcohol","attendedSchool","gradeCompleted","readingScore","mathScore","writingScore","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","healthSubCenter","primaryHealthCenter","communityHealthCenter","districtHospital","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"1964","23.41.1",23,41,1,2012,1,0,1,8,2,7,70,"","","",0.037037037037037,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0.185185185185185,0.611111111111111,0.111111111111111,0,5.03703703703704,0.0185185185185185,44.4444444444444,4.07407407407407,1.72413793103448,3.41379310344828,1.82758620689655,1,2.66666666666667,1,0.666666666666667,0,0,11677.5,90,1.64285714285714,0.285714285714286,2.5,1,0,0,0,0,0,0,0,0,0,NA,3,7,70,7,7,3,7,3,7,0,0.0714285714285714,0,0.928571428571429,0,0,0,0.857142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0.888888888888889,0.037037037037037,0,0.037037037037037,0.037037037037037,0,0.888888888888889,0.037037037037037,0,0.0740740740740741,0,0.962962962962963,0,0,0.037037037037037,0,0,0.962962962962963,0,0,0.037037037037037,0
"1965","23.41.2",23,41,2,2012,1,0,1,9,3,12,12,"","","",0,0,0,0.0298507462686567,0,0,0,0,0,0,0,0.0298507462686567,0,0.119402985074627,0.17910447761194,0.0895522388059701,0.298507462686567,216.417910447761,0.0298507462686567,432.835820895522,112.835820895522,2.73684210526316,3,1.21052631578947,1,3.66666666666667,2.88888888888889,1.33333333333333,1,0,30058.7058823529,90,1.11764705882353,0.529411764705882,8.66666666666667,1,0,0,0,0,0,4,0,0,0,NA,12,12,12,12,12,NA,12,12,12,0,0.705882352941177,0,0.235294117647059,0.0588235294117647,0,0,1,0,0,0,0,0,0,0,0,0,0.91044776119403,0.0298507462686567,0,0.0597014925373134,0,0,0.91044776119403,0.0447761194029851,0,0.0298507462686567,0.0149253731343284,0.985074626865672,0,0,0.0149253731343284,0,0,0.985074626865672,0,0,0,0.0149253731343284
"1966","23.41.3",23,41,3,2012,1,0,1,2,2,10,66,"","","",0,0,0,0,0,0,0,0.0380952380952381,0,0,0,0,0,0.152380952380952,0.0380952380952381,0.0857142857142857,0.123809523809524,71.8095238095238,0.0285714285714286,141.904761904762,10.8571428571429,2.28571428571429,2.97619047619048,1.57142857142857,1,4.5,1.83333333333333,1.16666666666667,0.666666666666667,0,21124,86,1.04,0.64,0.5625,0,0,0,0,0,0,0,0,0,0,4,NA,10,67,10,10,3,10,10,10,0,0,0,1,0,0,0,0.28,0.68,0,0.04,0,0,0,0,0,0,0.914285714285714,0.0380952380952381,0,0.0476190476190476,0,0,0.914285714285714,0.0380952380952381,0.00952380952380952,0.0380952380952381,0,0.961904761904762,0,0,0.0380952380952381,0,0,0.961904761904762,0.019047619047619,0,0.019047619047619,0
"1967","23.42.1",23,42,1,2012,1,0,1,8,5,15,40,"","","",0,0,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0.1875,7.109375,0.09375,0,81.25,0.0625,140.625,33.59375,1.86363636363636,3.18181818181818,1.54545454545455,1,3.5,1.5,0.5,0.25,0,22126.1111111111,90,1,0.888888888888889,7.875,0,0,0,0,0,0,0,0,0,0,15,15,15,50,15,15,8,15,15,15,0,0.611111111111111,0,0.388888888888889,0,0,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0,0,0.90625,0.046875,0,0.03125,0,0.015625,0.90625,0.0625,0.03125,0,0,0.984375,0,0,0.015625,0,0,0.984375,0.015625,0,0,0
"1968","23.42.2",23,42,2,2012,1,0,1,20,3,18,18,"","","",0.0235294117647059,0,0,0,0.0235294117647059,0.0235294117647059,0,0.0235294117647059,0,0,0,0,0.0235294117647059,0.141176470588235,2.24705882352941,0.105882352941176,0.388235294117647,607.235294117647,0.0235294117647059,377.882352941176,71.7647058823529,1.45454545454545,3.63636363636364,1.59090909090909,1,4,2,1.5,0,0,31073.4814814815,90,1.07407407407407,0.851851851851852,10.0869565217391,0,0,0,0,0,0,0,0,0,0,1,18,7,18,18,18,1,1,1,1,0,0.888888888888889,0,0.111111111111111,0,0,0,0.962962962962963,0,0,0,0,0,0,0,0.037037037037037,0,0.905882352941176,0.0235294117647059,0,0.0588235294117647,0.0117647058823529,0,0.905882352941176,0.0235294117647059,0.0117647058823529,0.0352941176470588,0.0235294117647059,0.976470588235294,0.0117647058823529,0,0,0.0117647058823529,0,0.976470588235294,0,0,0,0.0235294117647059
"1969","23.42.3",23,42,3,2012,1,0,1,2,4,79,78,"","","",0,0,0,0,0,0,0,0,0,0,0.105263157894737,0,0,0,0,0.0526315789473684,0,0,0,2.63157894736842,0,1.6,3.6,1.4,1,5,2.5,1,1,0,25576,90,1,0,NA,0,0,0,0,0,0,0,0,0,0,2,35,35,76,35,70,2,35,20,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.947368421052632,0,0,0,0,0.0526315789473684,0.947368421052632,0.0526315789473684,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1970","23.42.4",23,42,4,2012,0,4,0,NA,4,18,18,"","","",0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.0461538461538462,1.84615384615385,0.0384615384615385,0,215.384615384615,0.0307692307692308,169.230769230769,22.3076923076923,1.65714285714286,3.31428571428571,1.85714285714286,1,3.44444444444444,3.44444444444444,1.44444444444444,1.55555555555556,0,29015.6428571429,90,1.03571428571429,0.714285714285714,10.9,0,0,0,0,0,1,0,0,0,0,10,4,8,18,18,NA,5,18,18,18,0,0,0.0714285714285714,0.928571428571429,0,0,0,0.464285714285714,0.535714285714286,0,0,0,0,0,0,0,0,0.961538461538462,0,0,0.0384615384615385,0,0,0.961538461538462,0.0307692307692308,0.00769230769230769,0,0,1,0,0,0,0,0,1,0,0,0,0
"1971","23.44.1",23,44,1,2012,1,0,1,7,3,75,75,"","","",0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.136363636363636,1.47727272727273,0.113636363636364,0.0681818181818182,500,0.0454545454545455,56.8181818181818,162.5,2.30769230769231,3.23076923076923,1.61538461538462,1,5,4,2,1.5,0,54529.25,90,1.58333333333333,1,8.25,1,0,0,0,0,0,8,0,2,0,NA,4,45,75,45,45,NA,55,NA,4,0,0.75,0.166666666666667,0.0833333333333333,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0.886363636363636,0,0,0.113636363636364,0,0,0.909090909090909,0.0454545454545455,0,0.0454545454545455,0,0.977272727272727,0.0227272727272727,0,0,0,0,0.977272727272727,0,0,0.0227272727272727,0
"1972","23.44.2",23,44,2,2012,0,2,1,NA,3,7,70,"","","",0.0444444444444444,0,0,0,0.0444444444444444,0,0,0,0,0,0,0,0,0.0444444444444444,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0,245.333333333333,0,1.88888888888889,3.66666666666667,1.55555555555556,1,4,1.5,1.5,0.5,0,22785,82.5,1.25,0.875,9.14285714285714,0,0,0,0,0,0,0,0,0,0,7,7,23,82,7,7,2,20,7,20,0.125,0,0,0.75,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0.933333333333333,0.0222222222222222,0,0.0444444444444444,0,0,0.933333333333333,0.0444444444444444,0,0,0.0222222222222222,1,0,0,0,0,0,1,0,0,0,0
"1973","23.44.3",23,44,3,2012,1,NA,1,3,4,25,75,"","","",0,0,0,0,0,0,0,0,0,0,0,0.0425531914893617,0,0.127659574468085,3.29787234042553,0.0851063829787234,0.212765957446809,382.978723404255,0,531.914893617021,68.0851063829787,2.1,3.45,1.75,1,3,1.75,0.25,0,0,29836.9,90,1,1,9.5,0,0,0,0,0,0,2,0,0,0,24,14,18,75,25,25,NA,25,25,25,0.1,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.914893617021277,0.0212765957446809,0,0.0638297872340425,0,0,0.914893617021277,0.0638297872340425,0.0212765957446809,0,0,0.978723404255319,0,0,0.0212765957446809,0,0,0.978723404255319,0.0212765957446809,0,0,0
"1974","23.44.4",23,44,4,2012,1,NA,1,15,1,15,39,"","","",0,0,0.0294117647058824,0.0294117647058824,0,0,0,0.0294117647058824,0,0,0,0,0,0.176470588235294,11.5441176470588,0.132352941176471,0.176470588235294,529.411764705882,0.0294117647058824,373.529411764706,53.6764705882353,2,3.43478260869565,1.39130434782609,1,3.8,3,1.6,0.75,0,39040.2307692308,90,1.23076923076923,1,9.84615384615385,0,0,0,0,0,0,1,0,0,0,17,8,2,40,17,5,NA,5,5,17,0,0.846153846153846,0,0.153846153846154,0,0,0,0.692307692307692,0.307692307692308,0,0,0,0,0,0,0,0,0.867647058823529,0.0294117647058824,0,0.102941176470588,0,0,0.867647058823529,0.0735294117647059,0.0588235294117647,0,0,0.985294117647059,0,0,0,0.0147058823529412,0,0.985294117647059,0.0147058823529412,0,0,0
