"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","lnDistanceToPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","mbAnyDisease","mbComDisease","mbNonComDisease","smokeTobacco","chewTobacco","drinkAlcohol","illiterate","attendedSchool","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","seenDoctor","healthSubCenter","primaryHealthCenter","communityHealthCenter","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"129","19.2.1",19,2,1,2012,1,0,1,25,0,4,9,32,"","","",2.17391304347826,0,2.89855072463768,0,2.89855072463768,0,0,0.72463768115942,0,0,0,0,0,0.72463768115942,0.681159420289855,0.0652173913043478,0.0217391304347826,89.8550724637681,4.34782608695652,79.7101449275362,6.52173913043478,0.72463768115942,0,0,2.34615384615385,2.80769230769231,1,0.717391304347826,0.739130434782609,0,138483.785714286,87.8571428571429,28.5714285714286,53.5714285714286,15.2,1,1,0,0,0,3,15,0,2,0,NA,8,15,32,15,NA,NA,15,NA,15,0,0,75,0,25,0,0,21.4285714285714,39.2857142857143,39.2857142857143,0,0,0,0,0,0,0,93.4782608695652,0.72463768115942,1.44927536231884,4.34782608695652,0,0,93.4782608695652,5.79710144927536,0.72463768115942,0,0,99.2753623188406,0,0.72463768115942,0,0,0,99.2753623188406,0.72463768115942,0,0,0
"130","19.2.10",19,2,10,2012,1,0,1,50,0,4,4,4,"","","",0.78125,0,0.78125,0.78125,0,0,0,0.78125,0,0.78125,0,0,0,0.78125,1.8671875,0.046875,0.2890625,1695.3125,3.90625,2.34375,21.875,0.78125,0,0,2.04347826086957,3.1304347826087,1.1304347826087,0.8828125,0.8671875,1,112490.689655172,79.8620689655172,82.7586206896552,79.3103448275862,14.695652173913,0.96551724137931,4,0,0,0,12,15,0,3,0,NA,4,6,4,4,NA,NA,2,NA,4,0,0,75.8620689655172,0,24.1379310344828,0,0,37.9310344827586,27.5862068965517,27.5862068965517,0,0,0,0,6.89655172413793,0,0,95.3125,1.5625,0.78125,2.34375,0,0,95.3125,3.125,0,0.78125,0.78125,97.65625,0,0.78125,1.5625,0,0,97.65625,1.5625,0,0.78125,0
"131","19.2.2",19,2,2,2012,0,3,1,NA,1.09861228866811,3,5,40,"","","",5.40540540540541,0,0,0,0,0,0,0,0,0,0,0,0,2.7027027027027,0.405405405405405,0.027027027027027,0,0,0,10.8108108108108,1.08108108108108,2.7027027027027,0,0,2.15384615384615,3.46153846153846,1.69230769230769,0.405405405405405,0.432432432432432,0,44702.2222222222,70.5555555555556,0,55.5555555555556,13.4,1,1,0,0,0,0,1,1,0,0,NA,6,32,40,32,6,NA,NA,6,32,0,0,0,88.8888888888889,11.1111111111111,0,0,11.1111111111111,88.8888888888889,0,0,0,0,0,0,0,0,97.2972972972973,2.7027027027027,0,0,0,0,97.2972972972973,2.7027027027027,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"132","19.2.3",19,2,3,2012,1,0,1,50,0,4,6,40,"","","",2.89855072463768,0,2.17391304347826,0,0,0,0,0,0,0,0,0.72463768115942,0,1.44927536231884,1.32608695652174,0.072463768115942,0,171.884057971014,2.89855072463768,50.7246376811594,5.21739130434783,1.44927536231884,0,0.72463768115942,1.40625,3.6875,1,0.695652173913043,0.702898550724638,0,72373.1435546875,77.5,84.375,68.75,14.1818181818182,1,1,0,0,0,0,6,0,2,0,NA,2,7,40,7,2,NA,6,NA,40,0,6.25,53.125,0,40.625,0,0,46.875,50,3.125,0,0,0,0,0,0,0,92.7536231884058,2.89855072463768,1.44927536231884,2.89855072463768,0,0,92.7536231884058,6.52173913043478,0,0.72463768115942,0,97.1014492753623,0,0.72463768115942,2.17391304347826,0,0,97.1014492753623,2.89855072463768,0,0,0
"133","19.2.4",19,2,4,2012,0,1,1,NA,0,4,5,210,"","","",1.14942528735632,0,1.14942528735632,0,2.29885057471264,0,0,1.14942528735632,0,0,1.14942528735632,1.14942528735632,0,1.14942528735632,0.413793103448276,0.0344827586206897,0,9.77011494252874,1.14942528735632,14.367816091954,3.90804597701149,1.14942528735632,0,1.14942528735632,3.3125,2.0625,1.3125,0.747126436781609,0.758620689655172,0,90558.35,88,55,50,20.4444444444444,1,1,0,0,0,0,1,0,0,0,NA,2,8,210,8,2,NA,18,3,210,0,0,15,15,70,0,0,50,50,0,0,0,0,0,0,0,0,96.551724137931,1.14942528735632,0,2.29885057471264,0,0,96.551724137931,2.29885057471264,0,1.14942528735632,0,100,0,0,0,0,0,100,0,0,0,0
"134","19.2.5",19,2,5,2012,1,0,1,20,0,3,17,37,"","","",6.25,0,0,0,0,0,0,0,0,0,0,0,0,18.75,2.1875,0.1875,0,18.75,0,200,12.5,18.75,0,0,1,4,1,0.5,0.5,0,36549,82,60,80,9.25,1,1,0,0,0,0,3,0,1,0,NA,7,17,37,17,4,NA,18,NA,37,0,0,40,0,60,0,0,0,100,0,0,0,0,0,0,0,0,81.25,6.25,0,12.5,0,0,81.25,12.5,0,0,6.25,93.75,0,0,6.25,0,0,93.75,6.25,0,0,0
"135","19.2.6",19,2,6,2012,1,0,1,50,0,3,2,70,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.4,2.6,0.875,0.875,0,65753.3333333333,58.3333333333333,33.3333333333333,33.3333333333333,20,1,1,0,0,0,0,0,1,0,0,NA,3,15,78,15,3,3,NA,2,78,33.3333333333333,0,0,33.3333333333333,33.3333333333333,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"136","19.2.7",19,2,7,2012,1,0,1,20,0,3,1,90,"","","",2.5,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,1.875,0.075,0.05,90,5,0,2.5,0,0,0,2.6,3.8,2.8,0.6,0.625,0,57853.75,90,12.5,100,12.875,1,1,0,0,0,1,0,1,0,0,NA,4,12,90,45,NA,1,NA,1,12,0,12.5,12.5,75,0,100,0,0,0,0,0,0,0,0,0,0,0,92.5,0,0,7.5,0,0,92.5,7.5,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"137","19.2.8",19,2,8,2012,0,1,1,NA,0,3,4,30,"","","",1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.75,0.02,0,30,1,100,51,0,0,1,2.36363636363636,3.31818181818182,1,0.64,0.68,0,53785.5769230769,86.9230769230769,34.6153846153846,30.7692307692308,13.375,1,0,0,0,0,0,3,0,0,0,1,4,5,30,30,2,NA,5,2,30,0,7.69230769230769,80.7692307692308,0,11.5384615384615,0,0,73.0769230769231,15.3846153846154,11.5384615384615,0,0,0,0,0,0,0,98,1,0,1,0,0,98,1,0,1,0,99,1,0,0,0,0,99,1,0,0,0
"138","19.2.9",19,2,9,2012,1,0,1,30,0,5,18,75,"","","",1.2987012987013,1.2987012987013,5.19480519480519,0,1.2987012987013,0,0,0,0,0,0,0,0,0,0.441558441558442,0.103896103896104,0,3.24675324675325,0,162.337662337662,4.54545454545455,0,1.2987012987013,0,2.5,2.92857142857143,1.71428571428571,0.714285714285714,0.74025974025974,0,78442.6666666667,90,61.1111111111111,88.8888888888889,13.375,1,1,0,0,0,0,0,1,0,0,NA,2,11,75,12,7,7,NA,7,7,0,5.55555555555556,33.3333333333333,44.4444444444444,16.6666666666667,94.4444444444444,0,5.55555555555556,0,0,0,0,0,0,0,0,0,89.6103896103896,2.5974025974026,0,7.79220779220779,0,0,89.6103896103896,10.3896103896104,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"139","19.6.1",19,6,1,2012,1,0,0,7,0,7,30,60,"","","",0.523560209424084,0.523560209424084,1.57068062827225,0,1.04712041884817,0,0,3.1413612565445,0,0,0,0,0,5.75916230366492,7.52879581151832,0.104712041884817,0.0785340314136126,328.795811518325,0.523560209424084,139.005235602094,29.3717277486911,5.75916230366492,0.523560209424084,0,3.1304347826087,2.82608695652174,1,0.534031413612565,0.581151832460733,0,57149.4444444444,83.1388888888889,58.3333333333333,63.8888888888889,16.3478260869565,1,1,0,0,0,0,15,0,0,0,NA,4,12,60,12,12,NA,50,12,60,0,0,0,0,100,0,2.77777777777778,97.2222222222222,0,0,0,0,0,0,0,0,0,91.6230366492147,5.23560209424084,0,0.523560209424084,0,2.61780104712042,91.6230366492147,2.61780104712042,0.523560209424084,5.23560209424084,0,96.8586387434555,2.61780104712042,0,0,0,0.523560209424084,96.8586387434555,0.523560209424084,0,2.61780104712042,0
"140","19.6.12",19,6,12,2012,1,0,0,10,0,8,13,35,"","","",0,0,3.40909090909091,2.27272727272727,0,0,0,4.54545454545455,0,0,1.13636363636364,2.27272727272727,0,4.54545454545455,7.51136363636364,0.102272727272727,0.0909090909090909,296.022727272727,4.54545454545455,61.3636363636364,18.1818181818182,4.54545454545455,0,2.27272727272727,3.0625,2.3125,1.6875,0.465909090909091,0.545454545454545,0,42033.75,88,20,10,22.5,1,1,0,0,0,0,10,0,0,0,NA,15,10,35,10,10,NA,15,6,35,0,0,60,0,40,10,15,75,0,0,0,0,0,0,0,0,0,89.7727272727273,5.68181818181818,0,3.40909090909091,0,1.13636363636364,89.7727272727273,4.54545454545455,0,5.68181818181818,0,94.3181818181818,3.40909090909091,1.13636363636364,1.13636363636364,0,0,94.3181818181818,1.13636363636364,0,3.40909090909091,1.13636363636364
"141","19.6.2",19,6,2,2012,0,1,0,NA,0,6,15,59,"","","",3.10077519379845,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,2.58139534883721,0.10077519379845,0.108527131782946,176.744186046512,3.87596899224806,405.038759689922,32.9457364341085,2.32558139534884,0,0,3.33333333333333,1.93333333333333,1.06666666666667,0.689922480620155,0.728682170542636,0,57188.9375,83.125,43.75,50,20.9375,1,1,0,0,0,0,3,0,0,0,NA,5,18,59,18,15,NA,15,9,5,0,0,3.125,0,96.875,0,28.125,71.875,0,0,0,0,0,0,0,0,0,92.2480620155039,1.55038759689922,0,3.87596899224806,0,2.32558139534884,92.2480620155039,3.10077519379845,0.775193798449612,1.55038759689922,2.32558139534884,95.3488372093023,0.775193798449612,0,3.10077519379845,0,0.775193798449612,95.3488372093023,0.775193798449612,0.775193798449612,1.55038759689922,1.55038759689922
"142","19.6.3",19,6,3,2012,1,0,0,12,0,8,6,60,"","","",0,1.34228187919463,0,0,0,0,0,2.01342281879195,0,0,0,0,0,4.69798657718121,4.3758389261745,0.087248322147651,0.154362416107383,623.489932885906,1.34228187919463,58.255033557047,11.4093959731544,4.69798657718121,1.34228187919463,0,2.41666666666667,3.20833333333333,1,0.550335570469799,0.597315436241611,0,59739.037037037,83.7777777777778,37.037037037037,55.5555555555556,18.8,1,0,0,0,0,0,8,0,0,0,3,7,17,60,60,6,NA,60,6,60,0,0,0,0,100,0,25.9259259259259,74.0740740740741,0,0,0,0,0,0,0,0,0,91.2751677852349,3.35570469798658,0,0.671140939597315,1.34228187919463,3.35570469798658,91.2751677852349,4.69798657718121,0,3.35570469798658,0.671140939597315,95.9731543624161,2.68456375838926,0,1.34228187919463,0,0,95.9731543624161,0,0,3.35570469798658,0.671140939597315
"143","19.6.4",19,6,4,2012,0,1,0,NA,0,7,20,44,"","","",4.34782608695652,0,0,0,0,0,0,2.17391304347826,0,2.17391304347826,0,2.17391304347826,0,8.69565217391304,15.304347826087,0.260869565217391,0.869565217391304,640.217391304348,4.34782608695652,422.717391304348,57.6086956521739,8.69565217391304,0,2.17391304347826,2.2,2.8,1.6,0.695652173913043,0.695652173913043,0,58439.2,57.2,60,20,14.5,1,0,0,0,0,0,0,0,0,0,1,24,10,44,10,20,1,20,20,44,10,20,60,0,10,0,70,30,0,0,0,0,0,0,0,0,0,76.0869565217391,15.2173913043478,0,0,0,8.69565217391304,76.0869565217391,8.69565217391304,0,15.2173913043478,0,80.4347826086957,15.2173913043478,0,2.17391304347826,0,2.17391304347826,80.4347826086957,0,0,17.3913043478261,2.17391304347826
"144","19.6.6",19,6,6,2012,1,0,1,19,0,6,23,24,"","","",3.03030303030303,0,0,3.03030303030303,0,0,0,6.06060606060606,0,0,0,3.03030303030303,0,3.03030303030303,6.87878787878788,0.121212121212121,1.09090909090909,789.393939393939,3.03030303030303,10.6060606060606,28.7878787878788,3.03030303030303,0,3.03030303030303,3.57142857142857,2.71428571428571,1.42857142857143,0.424242424242424,0.454545454545455,0,121620,80,40,70,9.85714285714286,1,1,0,0,0,1,2,0,0,0,NA,7,6,23,6,NA,NA,23,6,6,10,0,30,0,60,0,40,50,0,0,0,0,0,0,10,0,0,87.8787878787879,6.06060606060606,0,6.06060606060606,0,0,87.8787878787879,6.06060606060606,0,3.03030303030303,3.03030303030303,93.9393939393939,6.06060606060606,0,0,0,0,93.9393939393939,0,0,3.03030303030303,3.03030303030303
"145","19.6.7",19,6,7,2012,1,0,0,27,0,8,40,38,"","","",2.5974025974026,1.2987012987013,0,0,0,0,0,6.49350649350649,0,0,0,1.2987012987013,0,7.79220779220779,0.87012987012987,0.168831168831169,0.025974025974026,22.4675324675325,6.49350649350649,239.532467532468,17.7922077922078,7.79220779220779,1.2987012987013,1.2987012987013,2.61111111111111,2.33333333333333,1.94444444444444,0.558441558441558,0.61038961038961,0,30877.55,61.4,35,45,18.4444444444444,1,0,0,0,0,0,2,0,0,0,1,9,25,38,25,3,NA,38,3,38,0,5,65,25,5,0,15,10,40,30,0,0,5,0,0,0,0,84.4155844155844,6.49350649350649,0,6.49350649350649,0,2.5974025974026,84.4155844155844,5.19480519480519,1.2987012987013,2.5974025974026,6.49350649350649,96.1038961038961,2.5974025974026,0,0,1.2987012987013,0,96.1038961038961,1.2987012987013,0,1.2987012987013,1.2987012987013
"146","19.6.8",19,6,8,2012,1,0,0,7,0,12,4,4,"","","",1.05263157894737,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,4.21052631578947,5.41052631578947,0.0947368421052632,0.0947368421052632,74.6315789473684,1.05263157894737,84.4210526315789,14.1052631578947,4.21052631578947,0,0,2.8,2.65,2.35,0.505263157894737,0.526315789473684,0,54952.5454545455,38.5,36.3636363636364,40.9090909090909,20.1111111111111,1,1,0,0,0,1,1,0,0,0,NA,4,4,4,4,NA,NA,4,4,4,0,36.3636363636364,22.7272727272727,0,40.9090909090909,0,45.4545454545455,54.5454545454545,0,0,0,0,0,0,0,0,0,90.5263157894737,5.26315789473684,0,1.05263157894737,1.05263157894737,2.10526315789474,90.5263157894737,4.21052631578947,0,4.21052631578947,1.05263157894737,94.7368421052632,3.15789473684211,0,2.10526315789474,0,0,94.7368421052632,0,0,4.21052631578947,1.05263157894737
"147","19.7.1",19,7,1,2012,1,0,1,3,0,2,40,45,"","","",0,0.671140939597315,1.34228187919463,0.671140939597315,0.671140939597315,0,0,2.68456375838926,0,0,0,0,0,4.02684563758389,3.91946308724832,0.100671140939597,0.335570469798658,692.281879194631,6.71140939597315,104.026845637584,61.6107382550336,4.02684563758389,0.671140939597315,0,3.75757575757576,1.18181818181818,1.06060606060606,0.61744966442953,0.61744966442953,0,82235.4193548387,80.4516129032258,61.2903225806452,0,NA,1,1,0,0,0,0,6,0,0,0,NA,15,16,45,45,5,NA,16,5,5,0,0,64.5161290322581,0,35.4838709677419,0,0,100,0,0,0,0,0,0,0,0,0,89.9328859060403,2.68456375838926,0,6.04026845637584,0.671140939597315,0.671140939597315,89.9328859060403,0.671140939597315,4.02684563758389,4.02684563758389,1.34228187919463,95.9731543624161,0,0,4.02684563758389,0,0,95.9731543624161,0,2.68456375838926,1.34228187919463,0
"148","19.7.2",19,7,2,2012,1,0,1,1,0,2,8,10,"","","",1.76470588235294,0,1.76470588235294,0.588235294117647,1.76470588235294,0,0,0,0,0,0,0,0,8.23529411764706,11.9,0.147058823529412,0.252941176470588,793.294117647059,11.7647058823529,29.1764705882353,42.8117647058824,8.23529411764706,0,0,3.76190476190476,1.07142857142857,1.54761904761905,0.682352941176471,0.711764705882353,0,59819.075,90,50,87.5,20.4285714285714,1,1,0,0,0,0,3,0,0,0,NA,1,8,10,11,8,NA,8,1,8,0,7.5,35,0,57.5,5,2.5,92.5,0,0,0,0,0,0,0,0,0,85.2941176470588,4.70588235294118,1.17647058823529,7.64705882352941,0,1.17647058823529,85.2941176470588,2.35294117647059,2.35294117647059,5.29411764705882,4.70588235294118,87.6470588235294,2.35294117647059,0.588235294117647,8.23529411764706,0,1.17647058823529,87.6470588235294,2.94117647058824,2.35294117647059,3.52941176470588,3.52941176470588
"149","19.7.3",19,7,3,2012,1,0,1,25,0,2,12,36,"","","",0.75187969924812,0,0.75187969924812,0,0,0,0,1.50375939849624,0,0,0,0,0,3.00751879699248,1.51127819548872,0.0451127819548872,0.112781954887218,168.796992481203,3.00751879699248,91.3533834586466,33.6842105263158,3.00751879699248,0,0,3.6,1.6,1,0.586466165413534,0.593984962406015,0,69287.46875,90,40.625,12.5,13.5,1,1,0,0,0,0,1,0,0,0,NA,5,12,36,36,1,NA,12,1,36,0,3.125,0,0,96.875,0,0,100,0,0,0,0,0,0,0,0,0,95.4887218045113,2.25563909774436,0.75187969924812,0.75187969924812,0,0.75187969924812,95.4887218045113,0.75187969924812,2.25563909774436,1.50375939849624,0,98.4962406015038,0,0,1.50375939849624,0,0,98.4962406015038,0,1.50375939849624,0,0
"150","19.7.5",19,7,5,2012,1,0,1,6,0,3,14,70,"","","",0,0,0.970873786407767,0.970873786407767,1.94174757281553,0,0,0,0,0,0,0,0,2.9126213592233,1.69902912621359,0.0776699029126214,0.087378640776699,342.52427184466,4.85436893203883,52.4271844660194,33.0097087378641,2.9126213592233,0,0,3.4,2.2,1,0.58252427184466,0.58252427184466,0,101070,82.6315789473684,42.1052631578947,63.1578947368421,19.8333333333333,1,1,1,0,0,0,4,0,0,0,NA,NA,4,70,70,4,NA,12,2,17,0,0,5.26315789473684,0,94.7368421052632,0,5.26315789473684,94.7368421052632,0,0,0,0,0,0,0,0,0,92.2330097087379,0.970873786407767,0.970873786407767,4.85436893203883,0,0.970873786407767,92.2330097087379,0.970873786407767,3.88349514563107,1.94174757281553,0.970873786407767,96.1165048543689,0,0,3.88349514563107,0,0,96.1165048543689,0.970873786407767,1.94174757281553,0,0.970873786407767
"151","19.7.6",19,7,6,2012,0,1,1,NA,0,3,5,45,"","","",0,0,7.5,5,0,0,0,5,0,0,0,0,0,10,8.5,0.175,0,405,12.5,180,11.25,10,0,0,4,1,1,0.475,0.525,0,59835.5,90,30,90,22.4444444444444,1,0,0,0,0,0,0,0,0,0,1,7,5,45,45,1,1,8,1,8,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,82.5,0,0,15,0,2.5,82.5,2.5,12.5,2.5,0,87.5,0,0,12.5,0,0,87.5,0,12.5,0,0
"152","19.7.8",19,7,8,2012,1,0,1,20,0,2,21,50,"","","",1.98019801980198,0.99009900990099,5.94059405940594,1.98019801980198,1.98019801980198,0,0,3.96039603960396,0,0.99009900990099,0,0,0.99009900990099,0.99009900990099,5,0.128712871287129,0.0396039603960396,550,9.9009900990099,128.712871287129,31.3861386138614,0.99009900990099,0.99009900990099,0,3.53333333333333,1.33333333333333,1.66666666666667,0.613861386138614,0.623762376237624,0,82334.25,77.95,75,70,22.0714285714286,1,1,0,0,0,0,4,0,1,0,NA,5,2,50,50,2,NA,2,NA,2,0,0,50,0,50,15,5,70,0,0,0,0,10,0,0,0,0,87.1287128712871,3.96039603960396,1.98019801980198,6.93069306930693,0,0,87.1287128712871,2.97029702970297,7.92079207920792,1.98019801980198,0,94.059405940594,0.99009900990099,0,2.97029702970297,0.99009900990099,0.99009900990099,94.059405940594,2.97029702970297,1.98019801980198,0.99009900990099,0
"153","19.7.9",19,7,9,2012,1,0,1,40,0,2,12,12,"","","",2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,5.11363636363636,0.0340909090909091,0.340909090909091,121.590909090909,3.40909090909091,1.13636363636364,6.47727272727273,4.54545454545455,0,0,3.625,1.1875,2.25,0.511363636363636,0.556818181818182,0,61005.6818181818,90,13.6363636363636,59.0909090909091,12.3846153846154,1,0,0,0,0,0,0,0,0,0,3,7,4,12,12,4,3,8,4,3,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,96.5909090909091,1.13636363636364,1.13636363636364,1.13636363636364,0,0,96.5909090909091,0,1.13636363636364,1.13636363636364,1.13636363636364,96.5909090909091,1.13636363636364,1.13636363636364,1.13636363636364,0,0,96.5909090909091,0,2.27272727272727,1.13636363636364,0
"154","19.8.1",19,8,1,2012,1,0,1,3,0,12,10,30,"","","",0,0.72992700729927,0.72992700729927,0,0,0,0,0.72992700729927,0,0,0,0,0,8.02919708029197,4.86861313868613,0.0875912408759124,0.182481751824818,316.934306569343,5.83941605839416,154.744525547445,40.7299270072993,8.02919708029197,0.72992700729927,0,3.04347826086957,2.56521739130435,1,0.737226277372263,0.744525547445255,0,58211.0833333333,90,13.3333333333333,100,17.9666666666667,1,1,0,0,0,0,1,0,1,0,NA,12,12,30,30,4,NA,12,NA,30,0,3.33333333333333,0,0,96.6666666666667,0,0,100,0,0,0,0,0,0,0,0,0,91.2408759124088,3.64963503649635,0,5.10948905109489,0,0,91.2408759124088,3.64963503649635,0,5.10948905109489,0,100,0,0,0,0,0,100,0,0,0,0
"155","19.8.2",19,8,2,2012,1,0,1,15,0,0,NA,30,"","","",0,0,1.26582278481013,0,0,0,0,0,0,0,0,0,0,7.59493670886076,0.911392405063291,0.0759493670886076,0,6.32911392405063,3.79746835443038,5.69620253164557,0,7.59493670886076,0,0,3.58823529411765,2.52941176470588,1,0.556962025316456,0.531645569620253,0,34839.0277777778,90,5.55555555555556,83.3333333333333,20.6,0.944444444444444,1,0,0,0,0,1,0,1,2,NA,5,30,30,30,5,NA,5,NA,NA,0,0,88.8888888888889,0,11.1111111111111,0,5.55555555555556,94.4444444444444,0,0,0,0,0,0,0,0,0,92.4050632911392,1.26582278481013,0,6.32911392405063,0,0,92.4050632911392,7.59493670886076,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"156","19.8.3",19,8,3,2012,0,3,1,NA,1.09861228866811,0,8,40,"","","",0,0,0,0,0,0,0,0,0.641025641025641,0,0,0,0,7.69230769230769,2.44871794871795,0.0769230769230769,0.237179487179487,329.679487179487,7.69230769230769,0,0,7.69230769230769,0,0,3.73333333333333,1.6,1.06666666666667,0.75,0.756410256410256,0,71379.0172413793,90,41.3793103448276,96.551724137931,20.4285714285714,1,1,0,0,0,0,2,0,0,1,NA,3,40,40,40,8,NA,8,3,NA,6.89655172413793,0,17.2413793103448,0,75.8620689655172,0,3.44827586206897,96.551724137931,0,0,0,0,0,0,0,0,0,92.3076923076923,0.641025641025641,0,5.76923076923077,1.28205128205128,0,92.3076923076923,3.84615384615385,2.56410256410256,1.28205128205128,0,100,0,0,0,0,0,100,0,0,0,0
"157","19.8.4",19,8,4,2012,1,0,1,10,0,12,25,25,"","","",0,0,6.38297872340426,0,2.12765957446809,0,0,2.12765957446809,0,0,0,0,0,8.51063829787234,13.5531914893617,0.148936170212766,0.0638297872340425,177.659574468085,12.7659574468085,4.25531914893617,0,8.51063829787234,0,0,3,2,1,0.914893617021277,0.893617021276596,1,80639.5454545455,79.0909090909091,36.3636363636364,90.9090909090909,17.9,1,2,0,0,0,3,2,0,4,0,NA,5,5,25,25,NA,NA,25,NA,88,0,27.2727272727273,27.2727272727273,0,45.4545454545455,9.09090909090909,0,90.9090909090909,0,0,0,0,0,0,0,0,0,85.1063829787234,12.7659574468085,0,2.12765957446809,0,0,85.1063829787234,14.8936170212766,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"158","19.8.5",19,8,5,2012,1,0,1,20,0,2,17,35,"","","",0,0,0,1.17647058823529,2.35294117647059,0,0,1.17647058823529,0,0,0,0,0,14.1176470588235,10.0823529411765,0.164705882352941,0.247058823529412,264.705882352941,9.41176470588235,137.647058823529,10.5882352941176,14.1176470588235,0,0,3.72222222222222,2.05555555555556,1.27777777777778,0.635294117647059,0.635294117647059,0,56231.9318181818,90,13.6363636363636,100,18.9090909090909,1,1,1,0,0,0,1,0,4,0,NA,NA,17,35,35,4,NA,17,NA,17,0,0,68.1818181818182,0,31.8181818181818,0,4.54545454545455,95.4545454545455,0,0,0,0,0,0,0,0,0,83.5294117647059,7.05882352941176,1.17647058823529,8.23529411764706,0,0,83.5294117647059,5.88235294117647,5.88235294117647,4.70588235294118,0,100,0,0,0,0,0,100,0,0,0,0
"159","19.8.7",19,8,7,2012,0,2,1,NA,0.693147180559945,12,12,55,"","","",3.57142857142857,0.892857142857143,0,0,0.892857142857143,0,0,0,0,0,0,0.892857142857143,0,7.14285714285714,5.04464285714286,0.0446428571428571,0.0625,37.6339285714286,3.57142857142857,5.35714285714286,0,7.14285714285714,0.892857142857143,0.892857142857143,3.25,2.3,1.15,0.482142857142857,0.482142857142857,0,64520.4761904762,90,9.52380952380952,100,19.1428571428571,1,1,0,0,0,0,1,0,1,1,NA,12,12,55,55,4,NA,12,NA,NA,0,0,42.8571428571429,0,57.1428571428571,0,0,100,0,0,0,0,0,0,0,0,0,95.5357142857143,2.67857142857143,0,0.892857142857143,0.892857142857143,0,95.5357142857143,0.892857142857143,1.78571428571429,1.78571428571429,0,100,0,0,0,0,0,100,0,0,0,0
